DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
24-Feb-2026,EQ,"927.95","927.95","909.15","923.60","911.50","910.50","915.33","2,037.70","901.00",31313985,"28,66,25,10,212.40",298283
23-Feb-2026,EQ,"916.50","925.65","915.25","911.85","924.10","923.60","921.17","2,037.70","901.00",23270122,"21,43,56,60,334.00",228672
20-Feb-2026,EQ,"911.00","917.85","908.40","915.60","913.15","911.85","913.52","2,037.70","901.00",22654907,"20,69,58,10,498.85",295931
19-Feb-2026,EQ,"929.00","929.20","912.45","924.70","914.30","915.60","918.86","2,037.70","901.00",21209234,"19,48,82,60,011.45",297364
18-Feb-2026,EQ,"923.20","925.50","919.55","925.70","923.70","924.70","922.79","2,037.70","901.00",12738702,"11,75,51,17,113.45",217327
17-Feb-2026,EQ,"923.00","928.10","918.60","925.80","926.45","925.70","925.32","2,037.70","901.00",22599629,"20,91,18,78,079.60",337196
16-Feb-2026,EQ,"903.90","929.50","902.10","903.90","925.50","925.80","922.18","2,037.70","901.00",18806989,"17,34,35,14,574.60",309517
13-Feb-2026,EQ,"913.00","928.20","901.00","920.60","903.90","903.90","912.26","2,037.70","901.00",50188359,"45,78,48,29,506.25",361977
12-Feb-2026,EQ,"927.00","928.60","918.50","927.10","919.75","920.60","922.37","2,037.70","905.00",33872203,"31,24,26,14,792.65",425115
11-Feb-2026,EQ,"931.25","936.00","925.30","932.40","926.80","927.10","928.91","2,037.70","905.00",24869804,"23,10,17,39,084.15",368828
10-Feb-2026,EQ,"930.00","940.90","929.95","937.25","932.60","932.40","933.93","2,037.70","905.00",31525385,"29,44,26,15,462.90",408707
09-Feb-2026,EQ,"945.00","950.00","935.35","941.10","938.80","937.25","938.27","2,037.70","905.00",23947829,"22,46,95,73,398.45",274371
06-Feb-2026,EQ,"945.00","948.10","937.60","949.70","941.00","941.10","941.73","2,037.70","905.00",18120272,"17,06,43,39,108.70",423858
05-Feb-2026,EQ,"956.00","956.05","946.70","953.10","949.70","949.70","950.22","2,037.70","905.00",28103169,"26,70,43,14,508.90",372775
04-Feb-2026,EQ,"952.50","957.20","947.95","948.70","949.00","953.10","952.91","2,037.70","905.00",24366770,"23,21,94,30,282.65",251099
03-Feb-2026,EQ,"983.75","994.00","945.00","928.10","947.65","948.70","954.45","2,037.70","905.00",50336968,"48,04,39,34,757.85",490165
02-Feb-2026,EQ,"915.00","929.80","909.30","922.10","928.10","928.10","924.14","2,037.70","905.00",28032106,"25,90,55,16,822.80",387552
01-Feb-2026,EQ,"932.00","939.65","912.65","929.25","918.05","922.10","929.20","2,037.70","905.00",9856486,"9,15,86,89,990.90",146417
30-Jan-2026,EQ,"930.00","938.90","927.75","935.50","929.00","929.25","931.84","2,037.70","905.00",29691233,"27,66,73,70,875.05",251637
29-Jan-2026,EQ,"930.10","939.30","924.35","932.70","935.00","935.50","933.24","2,037.70","905.00",37175628,"34,69,37,41,736.20",420812
28-Jan-2026,EQ,"932.50","941.45","928.40","926.40","932.40","932.70","934.95","2,037.70","905.00",35347138,"33,04,77,87,224.50",272519
27-Jan-2026,EQ,"906.00","931.20","905.00","916.10","928.00","926.40","917.11","2,037.70","905.00",44753093,"41,04,34,45,636.30",483204
23-Jan-2026,EQ,"920.00","926.10","909.25","918.70","915.80","916.10","916.45","2,037.70","909.25",30985247,"28,39,64,80,018.55",335766
22-Jan-2026,EQ,"928.00","928.30","913.20","920.35","921.00","918.70","918.56","2,037.70","913.20",44444755,"40,82,53,01,054.65",572341
21-Jan-2026,EQ,"925.00","932.15","915.50","931.20","921.00","920.35","924.64","2,037.70","915.50",32766854,"30,29,75,28,335.75",351406
20-Jan-2026,EQ,"929.30","934.50","919.60","927.90","930.50","931.20","930.12","2,037.70","919.20",36022727,"33,50,55,44,795.30",357134
19-Jan-2026,EQ,"935.90","936.15","919.50","931.10","925.95","927.90","927.58","2,037.70","919.20",38191942,"35,42,60,72,965.65",432335
16-Jan-2026,EQ,"922.00","935.95","919.20","925.45","930.55","931.10","929.18","2,037.70","919.20",37780235,"35,10,44,52,366.25",361119
14-Jan-2026,EQ,"930.00","940.05","920.20","937.35","925.00","925.45","929.85","2,037.70","920.20",36688248,"34,11,44,24,012.75",306076
13-Jan-2026,EQ,"947.70","947.70","932.60","936.95","934.75","937.35","940.27","2,037.70","929.60",32042827,"30,12,90,21,006.45",348726
12-Jan-2026,EQ,"937.50","942.00","929.60","939.00","936.40","936.95","936.87","2,037.70","929.60",21071666,"19,74,13,46,998.05",282222
09-Jan-2026,EQ,"945.00","950.60","933.30","946.70","939.00","939.00","940.91","2,037.70","933.30",38183839,"35,92,75,36,459.55",324301
08-Jan-2026,EQ,"944.70","953.00","941.40","949.05","948.00","946.70","947.59","2,037.70","939.10",21928849,"20,77,96,38,865.45",316595
07-Jan-2026,EQ,"956.00","956.45","946.00","962.20","950.25","949.05","950.10","2,037.70","939.10",52884712,"50,24,57,38,779.65",414168
06-Jan-2026,EQ,"962.70","966.70","956.00","977.50","962.95","962.20","962.45","2,037.70","939.10",31988783,"30,78,75,69,132.70",459604
05-Jan-2026,EQ,"1,005.75","1,006.40","976.30","1,001.60","978.50","977.50","984.33","2,037.70","939.10",27647379,"27,21,41,19,283.50",382990
02-Jan-2026,EQ,"991.15","1,003.20","988.80","991.15","1,000.25","1,001.60","998.46","2,037.70","939.10",11751459,"11,73,33,33,129.85",178613
01-Jan-2026,EQ,"993.50","997.55","989.50","991.20","991.15","991.15","991.88","2,037.70","939.10",7132074,"7,07,41,47,525.95",126886
31-Dec-2025,EQ,"991.00","997.60","987.60","990.90","992.90","991.20","992.61","2,037.70","939.10",10963454,"10,88,24,83,821.40",193549
30-Dec-2025,EQ,"990.20","995.00","982.20","991.70","995.00","990.90","989.16","2,037.70","939.10",33155849,"32,79,62,79,701.40",393869
29-Dec-2025,EQ,"993.10","997.40","987.20","992.10","992.80","991.70","991.31","2,037.70","939.10",13545749,"13,42,79,99,756.00",190711
26-Dec-2025,EQ,"996.00","997.20","987.70","997.20","992.00","992.10","992.32","2,037.70","939.10",9360853,"9,28,89,52,052.70",196688
24-Dec-2025,EQ,"993.00","999.40","993.00","996.60","995.30","997.20","996.34","2,037.70","939.10",13699996,"13,64,98,27,358.40",203107
23-Dec-2025,EQ,"990.50","998.90","987.70","987.70","997.00","996.60","994.81","2,037.70","939.10",17927849,"17,83,48,64,449.30",227121
22-Dec-2025,EQ,"988.00","992.90","983.90","985.50","987.20","987.70","987.63","2,037.70","939.10",13540411,"13,37,28,75,582.70",253393
19-Dec-2025,EQ,"987.00","988.00","978.70","979.70","985.20","985.50","984.91","2,037.70","939.10",25952384,"25,56,06,67,946.00",246675
18-Dec-2025,EQ,"973.30","987.40","973.30","984.00","980.00","979.70","981.48","2,037.70","939.10",14912404,"14,63,61,96,743.00",412559
17-Dec-2025,EQ,"996.00","996.00","980.80","994.30","985.20","984.00","985.22","2,037.70","939.10",19080922,"18,79,88,80,243.80",288605
16-Dec-2025,EQ,"990.10","998.70","990.10","996.10","994.20","994.30","994.74","2,037.70","939.10",20049088,"19,94,36,98,733.60",307140
15-Dec-2025,EQ,"992.00","1,001.80","992.00","1,001.50","995.00","996.10","995.95","2,037.70","939.10",9790060,"9,75,03,88,373.60",182612
12-Dec-2025,EQ,"1,003.00","1,004.70","998.20","1,000.30","1,002.90","1,001.50","1,001.52","2,037.70","939.10",11988618,"12,00,68,83,854.10",153825
11-Dec-2025,EQ,"990.00","1,002.70","988.50","989.80","999.90","1,000.30","996.96","2,037.70","939.10",11844809,"11,80,88,32,354.30",177935
10-Dec-2025,EQ,"997.50","998.50","985.30","997.10","990.40","989.80","990.90","2,037.70","939.10",15322830,"15,18,34,09,188.40",275347
09-Dec-2025,EQ,"994.90","1,002.80","994.00","1,003.10","997.00","997.10","998.68","2,037.70","939.10",15294322,"15,27,41,86,067.40",206598
08-Dec-2025,EQ,"1,000.00","1,006.50","997.50","1,003.30","1,001.80","1,003.10","1,002.21","2,037.70","939.10",12901022,"12,92,94,80,947.90",219872
05-Dec-2025,EQ,"992.00","1,008.00","990.20","997.20","1,001.20","1,003.30","1,000.86","2,037.70","939.10",12843366,"12,85,43,50,197.30",192024
04-Dec-2025,EQ,"1,000.00","1,004.70","993.00","1,000.50","998.50","997.20","998.28","2,037.70","939.10",14528169,"14,50,32,48,744.00",241847
03-Dec-2025,EQ,"986.00","1,002.30","986.00","989.80","1,000.10","1,000.50","993.84","2,037.70","939.10",15448777,"15,35,36,18,863.90",222651
02-Dec-2025,EQ,"988.00","994.40","985.00","1,002.10","991.40","989.80","990.24","2,037.70","939.10",27316662,"27,05,01,86,723.20",363303
01-Dec-2025,EQ,"1,017.50","1,017.50","999.30","1,007.60","1,002.90","1,002.10","1,005.66","2,037.70","939.10",16746566,"16,84,13,29,243.20",282719
28-Nov-2025,EQ,"1,007.00","1,012.05","1,004.20","1,009.50","1,006.70","1,007.60","1,008.93","2,037.70","939.10",15988807,"16,13,15,18,093.40",178196
27-Nov-2025,EQ,"1,002.10","1,016.80","1,001.00","1,003.90","1,009.05","1,009.50","1,010.95","2,037.70","939.10",25536848,"25,81,63,56,116.10",313073
26-Nov-2025,EQ,"981.30","1,006.95","981.30","989.80","1,005.00","1,003.90","999.58","2,037.70","939.10",19494356,"19,48,61,97,443.70",207998
25-Nov-2025,EQ,"1,004.00","1,006.10","988.40","999.15","989.45","989.80","995.08","2,037.70","939.10",24989383,"24,86,65,05,641.80",275451
24-Nov-2025,EQ,"1,000.00","1,011.45","993.60","998.05","997.85","999.15","1,001.79","2,037.70","939.10",32204053,"32,26,16,18,761.75",280226
21-Nov-2025,EQ,"1,003.10","1,008.30","996.55","1,008.85","998.00","998.05","1,001.07","2,037.70","939.10",17499897,"17,51,86,94,760.00",271649
20-Nov-2025,EQ,"995.30","1,011.60","992.45","994.60","1,008.60","1,008.85","1,003.81","2,037.70","939.10",19850865,"19,92,64,17,239.25",254686
19-Nov-2025,EQ,"990.00","996.55","984.00","992.45","994.80","994.60","989.67","2,037.70","939.10",19813847,"19,60,91,99,278.35",201324
18-Nov-2025,EQ,"997.65","999.00","990.00","996.55","990.85","992.45","994.68","2,037.70","939.10",20002640,"19,89,62,87,879.55",217914
17-Nov-2025,EQ,"991.25","997.95","985.60","989.60","996.45","996.55","993.87","2,037.70","939.10",18396408,"18,28,36,67,280.45",197155
14-Nov-2025,EQ,"976.05","991.65","976.05","986.65","989.00","989.60","984.95","2,037.70","939.10",21386965,"21,06,50,33,481.45",301431
13-Nov-2025,EQ,"984.00","990.10","982.60","989.50","985.75","986.65","986.34","2,037.70","939.10",14124839,"13,93,18,55,903.95",289471
12-Nov-2025,EQ,"998.80","999.00","987.70","991.70","990.25","989.50","992.14","2,037.70","939.10",13137263,"13,03,40,39,694.95",166500
11-Nov-2025,EQ,"983.50","993.50","978.00","984.50","992.00","991.70","987.26","2,037.70","939.10",10200530,"10,07,05,24,484.25",229810
10-Nov-2025,EQ,"982.30","990.95","980.20","982.30","984.60","984.50","986.19","2,037.70","939.10",15988262,"15,76,73,86,584.00",373004
07-Nov-2025,EQ,"980.00","984.90","974.75","984.65","984.30","982.30","979.96","2,037.70","939.10",15004568,"14,70,38,32,279.80",315369
06-Nov-2025,EQ,"981.00","991.05","974.00","985.25","987.50","984.65","984.48","2,037.70","939.10",22279516,"21,93,38,18,395.90",278532
04-Nov-2025,EQ,"987.00","997.00","983.70","992.65","985.70","985.25","990.21","2,037.70","939.10",20024544,"19,82,85,27,608.75",302828
03-Nov-2025,EQ,"985.00","994.55","983.30","987.30","993.40","992.65","991.15","2,037.70","939.10",16607180,"16,46,02,36,700.55",288032
31-Oct-2025,EQ,"994.00","1,004.45","981.15","998.15","987.95","987.30","989.37","2,037.70","939.10",23221330,"22,97,45,58,984.15",454775
30-Oct-2025,EQ,"1,000.00","1,009.50","997.10","1,007.85","999.95","998.15","1,001.53","2,037.70","939.10",19962917,"19,99,35,06,579.25",365104
29-Oct-2025,EQ,"1,004.90","1,012.50","1,000.00","1,003.55","1,008.50","1,007.85","1,007.89","2,037.70","939.10",17769445,"17,90,96,76,109.65",281715
28-Oct-2025,EQ,"997.65","1,008.00","995.00","1,002.95","1,004.90","1,003.55","1,001.18","2,037.70","939.10",33904289,"33,94,41,77,651.40",423621
27-Oct-2025,EQ,"996.50","1,009.05","996.20","994.75","1,003.50","1,002.95","1,003.92","2,037.70","939.10",15700796,"15,76,22,65,430.25",297938
24-Oct-2025,EQ,"1,011.00","1,011.95","991.30","1,008.80","995.90","994.75","999.40","2,037.70","939.10",17707768,"17,69,70,89,817.30",362016
23-Oct-2025,EQ,"1,016.00","1,020.50","1,006.00","1,007.70","1,006.60","1,008.80","1,013.19","2,037.70","939.10",43526526,"44,10,04,30,667.15",518216
21-Oct-2025,EQ,"1,006.00","1,010.00","1,004.00","1,002.95","1,004.00","1,007.70","1,008.15","2,037.70","939.10",3471600,"3,49,99,06,215.35",88749
20-Oct-2025,EQ,"997.00","1,020.00","997.00","1,002.55","1,003.60","1,002.95","1,005.08","2,037.70","939.10",22195202,"22,30,79,32,790.70",416206
17-Oct-2025,EQ,"993.95","1,009.00","986.00","994.35","1,000.60","1,002.55","1,001.76","2,037.70","939.10",25210511,"25,25,47,61,309.80",371430
16-Oct-2025,EQ,"982.65","996.60","981.50","978.25","993.60","994.35","989.28","2,037.70","939.10",22936566,"22,69,06,15,843.35",362882
15-Oct-2025,EQ,"975.00","984.90","973.35","977.15","978.50","978.25","979.29","2,037.70","939.10",23310447,"22,82,77,42,875.95",251500
14-Oct-2025,EQ,"970.00","980.45","967.00","977.00","976.25","977.15","975.43","2,037.70","939.10",22934382,"22,37,09,80,681.75",217173
13-Oct-2025,EQ,"974.30","981.00","972.00","980.90","977.10","977.00","977.15","2,037.70","939.10",18634254,"18,20,84,00,781.70",280003
10-Oct-2025,EQ,"979.00","986.20","978.10","977.10","981.45","980.90","982.56","2,037.70","939.10",13757080,"13,51,71,76,056.05",237034
09-Oct-2025,EQ,"974.50","979.00","970.15","978.70","975.00","977.10","976.00","2,037.70","939.10",15370950,"15,00,19,96,973.25",213008
08-Oct-2025,EQ,"976.00","985.90","974.55","982.50","977.20","978.70","979.57","2,037.70","939.10",15939710,"15,61,39,97,664.15",209764
07-Oct-2025,EQ,"974.00","989.85","971.00","973.45","981.80","982.50","983.54","2,037.70","939.10",25535736,"25,11,54,33,186.60",246182
06-Oct-2025,EQ,"971.90","977.40","962.00","965.15","973.90","973.45","973.33","2,037.70","939.10",18542683,"18,04,81,85,820.20",242243
03-Oct-2025,EQ,"952.00","966.75","952.00","965.25","963.70","965.15","960.81","2,037.70","939.10",26658296,"25,61,34,77,189.50",262320
01-Oct-2025,EQ,"952.70","969.60","946.00","951.00","965.80","965.25","961.75","2,037.70","939.10",25350832,"24,38,10,70,597.70",284713
30-Sep-2025,EQ,"958.05","960.00","946.30","950.30","952.50","951.00","951.48","2,037.70","939.10",28296687,"26,92,36,71,201.95",254597
29-Sep-2025,EQ,"946.05","956.80","939.10","945.05","953.40","950.30","950.17","2,037.70","939.10",32398179,"30,78,38,88,581.80",296694
26-Sep-2025,EQ,"945.10","951.45","941.30","949.85","944.25","945.05","945.96","2,037.70","940.00",14874656,"14,07,07,86,048.15",209563
25-Sep-2025,EQ,"952.50","958.00","947.40","951.05","951.20","949.85","952.03","2,037.70","940.00",31413279,"29,90,63,81,362.70",256060
24-Sep-2025,EQ,"952.20","956.45","943.00","957.20","951.00","951.05","949.21","2,037.70","940.00",15117220,"14,34,94,11,269.75",248417
23-Sep-2025,EQ,"967.00","968.20","955.50","964.20","958.45","957.20","960.10","2,037.70","940.00",21022298,"20,18,34,27,172.90",190721
22-Sep-2025,EQ,"964.00","971.20","961.95","966.90","965.40","964.20","966.40","2,037.70","940.00",10854415,"10,48,97,24,995.75",139126
19-Sep-2025,EQ,"974.90","976.70","962.10","976.90","967.00","966.90","967.22","2,037.70","940.00",31243267,"30,21,92,30,008.15",220137
18-Sep-2025,EQ,"973.30","979.65","969.25","966.50","976.00","976.90","974.66","2,037.70","940.00",17791598,"17,34,08,47,521.60",267040
17-Sep-2025,EQ,"965.15","974.40","964.35","966.85","967.00","966.50","968.39","2,037.70","940.00",17361476,"16,81,26,55,777.90",269236
16-Sep-2025,EQ,"961.20","969.35","961.20","967.05","966.30","966.85","966.32","2,037.70","940.00",18661794,"18,03,32,79,292.75",201920
15-Sep-2025,EQ,"969.60","972.35","965.00","967.30","966.10","967.05","968.58","2,037.70","940.00",14486377,"14,03,12,09,535.60",198502
12-Sep-2025,EQ,"969.90","970.75","962.25","967.80","966.90","967.30","966.65","2,037.70","940.00",14363519,"13,88,44,30,847.50",265851
11-Sep-2025,EQ,"960.30","969.25","959.90","965.90","966.50","967.80","965.95","2,037.70","940.00",15113633,"14,59,89,45,433.15",220801
10-Sep-2025,EQ,"973.90","973.90","961.70","965.15","965.50","965.90","966.21","2,037.70","940.00",18091100,"17,47,97,79,505.30",218336
09-Sep-2025,EQ,"974.00","974.40","962.70","966.00","966.45","965.15","967.81","2,037.70","940.00",13985539,"13,53,53,96,477.20",181800
08-Sep-2025,EQ,"969.00","973.15","960.45","963.40","967.35","966.00","967.58","2,037.70","940.00",11711307,"11,33,16,77,355.70",193535
05-Sep-2025,EQ,"967.50","967.50","954.05","961.25","962.60","963.40","960.70","2,037.70","940.00",11602111,"11,14,62,02,039.65",210037
04-Sep-2025,EQ,"960.20","965.70","956.25","954.45","960.95","961.25","961.34","2,037.70","940.00",17597657,"16,91,73,00,954.60",212281
03-Sep-2025,EQ,"945.00","956.30","940.00","944.50","953.95","954.45","947.66","2,037.70","940.00",16083481,"15,24,17,46,460.65",288240
02-Sep-2025,EQ,"951.00","954.80","944.00","950.60","944.70","944.50","948.80","2,037.70","944.00",14196320,"13,46,94,17,784.70",343637
01-Sep-2025,EQ,"949.60","957.45","946.35","951.60","950.80","950.60","950.62","2,037.70","946.35",20178344,"19,18,19,19,082.15",410933
29-Aug-2025,EQ,"954.00","963.30","950.10","957.80","953.40","951.60","955.24","2,037.70","950.10",14823813,"14,16,03,14,228.10",260839
28-Aug-2025,EQ,"967.00","972.20","955.00","973.40","961.80","957.80","962.09","2,037.70","955.00",25438255,"24,47,38,86,027.80",377835
26-Aug-2025,EQ,"979.50","985.70","968.00","1,964.10","972.30","973.40","973.26","2,037.70","968.00",16917731,"16,46,54,10,030.90",296302
25-Aug-2025,EQ,"1,960.20","1,977.40","1,957.00","1,964.60","1,969.20","1,964.10","1,967.27","2,037.70","1,613.00",8759022,"17,23,13,88,424.40",217503
22-Aug-2025,EQ,"1,989.90","1,996.00","1,957.10","1,991.20","1,965.50","1,964.60","1,968.66","2,037.70","1,613.00",9916751,"19,52,27,14,269.10",253318
21-Aug-2025,EQ,"1,997.50","1,997.50","1,983.20","1,988.20","1,990.50","1,991.20","1,991.62","2,037.70","1,613.00",6219925,"12,38,77,22,464.00",160599
20-Aug-2025,EQ,"1,987.00","1,992.00","1,979.00","1,991.10","1,988.30","1,988.20","1,985.13","2,037.70","1,613.00",4975114,"9,87,62,63,155.30",173424
19-Aug-2025,EQ,"1,998.30","2,006.10","1,986.70","2,003.60","1,990.00","1,991.10","1,995.49","2,037.70","1,613.00",6176219,"12,32,45,74,114.90",170899
18-Aug-2025,EQ,"2,010.00","2,026.60","1,995.60","1,991.10","2,005.00","2,003.60","2,008.73","2,037.70","1,613.00",9642398,"19,36,89,89,917.90",220027
14-Aug-2025,EQ,"1,978.00","1,996.00","1,971.20","1,980.30","1,989.50","1,991.10","1,990.18","2,037.70","1,601.15",8755858,"17,42,57,42,818.70",174342
13-Aug-2025,EQ,"1,994.00","1,994.00","1,969.10","1,969.90","1,979.90","1,980.30","1,977.14","2,037.70","1,601.15",6788698,"13,42,21,76,534.10",177703
12-Aug-2025,EQ,"1,991.90","1,996.00","1,967.50","1,995.60","1,969.70","1,969.90","1,978.54","2,037.70","1,601.15",6468901,"12,79,89,99,218.20",237925
11-Aug-2025,EQ,"1,975.90","1,997.60","1,973.10","1,973.90","1,992.00","1,995.60","1,986.89","2,037.70","1,601.15",4552927,"9,04,61,55,578.70",165998
08-Aug-2025,EQ,"1,987.10","1,992.80","1,970.00","1,995.40","1,972.00","1,973.90","1,978.99","2,037.70","1,593.30",6947632,"13,74,92,88,126.40",178320
07-Aug-2025,EQ,"1,980.10","2,001.60","1,976.80","1,985.30","1,998.00","1,995.40","1,986.09","2,037.70","1,593.30",6540593,"12,99,02,37,207.70",223527
06-Aug-2025,EQ,"1,971.10","1,988.00","1,970.00","1,977.60","1,987.00","1,985.30","1,978.39","2,037.70","1,593.30",7040102,"13,92,80,74,705.90",211058
05-Aug-2025,EQ,"1,986.50","1,994.40","1,965.50","1,992.00","1,981.00","1,977.60","1,975.61","2,037.70","1,593.30",11989029,"23,68,56,33,703.60",194332
04-Aug-2025,EQ,"2,010.10","2,018.50","1,988.10","2,012.20","1,994.40","1,992.00","1,997.96","2,037.70","1,593.30",6966973,"13,91,97,56,957.20",248150
01-Aug-2025,EQ,"2,014.00","2,028.30","2,009.30","2,018.20","2,016.90","2,012.20","2,015.24","2,037.70","1,593.30",5658629,"11,40,34,73,962.30",138595
31-Jul-2025,EQ,"2,014.60","2,031.40","2,008.00","2,025.80","2,018.00","2,018.20","2,020.81","2,037.70","1,593.30",11091516,"22,41,37,95,872.20",199191
30-Jul-2025,EQ,"2,028.00","2,032.60","2,017.00","2,021.60","2,025.90","2,025.80","2,023.94","2,037.70","1,593.30",7577018,"15,33,54,57,713.70",152763
29-Jul-2025,EQ,"1,999.90","2,026.50","1,996.30","2,008.50","2,023.00","2,021.60","2,015.07","2,037.70","1,593.30",9947848,"20,04,56,35,384.90",234546
28-Jul-2025,EQ,"2,003.00","2,021.40","2,000.50","2,004.60","2,009.90","2,008.50","2,011.08","2,037.70","1,593.30",6029790,"12,12,64,12,272.80",219624
25-Jul-2025,EQ,"2,015.00","2,015.00","1,999.00","2,014.20","2,005.00","2,004.60","2,005.63","2,037.70","1,588.05",4653299,"9,33,28,02,398.80",163735
24-Jul-2025,EQ,"2,037.70","2,037.70","2,008.40","2,024.30","2,011.70","2,014.20","2,019.12","2,037.70","1,588.05",9553588,"19,28,98,76,404.20",183573
23-Jul-2025,EQ,"2,011.00","2,029.80","2,003.00","2,007.10","2,024.50","2,024.30","2,019.97","2,029.80","1,588.05",6817458,"13,77,10,89,884.70",191989
22-Jul-2025,EQ,"2,013.10","2,018.00","2,003.00","2,000.50","2,005.00","2,007.10","2,009.05","2,027.10","1,588.05",7418407,"14,90,39,39,836.30",226727
21-Jul-2025,EQ,"1,978.20","2,002.00","1,976.50","1,957.40","2,001.50","2,000.50","1,993.45","2,027.10","1,588.05",11154539,"22,23,60,41,336.40",275691
