DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
26-Nov-2025,EQ,"1,532.10","1,560.30","1,532.10","1,530.60","1,557.30","1,557.90","1,550.71","2,006.45","1,307.00",7575038,"11,74,67,21,789.00",122796
25-Nov-2025,EQ,"1,549.00","1,550.60","1,525.90","1,548.00","1,530.20","1,530.60","1,532.04","2,006.45","1,307.00",8107952,"12,42,17,20,830.60",170664
24-Nov-2025,EQ,"1,563.60","1,585.00","1,541.00","1,545.00","1,546.20","1,548.00","1,558.71","2,006.45","1,307.00",19270381,"30,03,69,94,341.40",267249
21-Nov-2025,EQ,"1,531.00","1,551.50","1,526.30","1,536.50","1,544.10","1,545.00","1,543.83","2,006.45","1,307.00",9186302,"14,18,20,74,317.80",227357
20-Nov-2025,EQ,"1,555.00","1,555.00","1,534.00","1,541.10","1,536.30","1,536.50","1,539.60","2,006.45","1,307.00",7387584,"11,37,39,29,222.90",174272
19-Nov-2025,EQ,"1,490.50","1,543.00","1,490.50","1,486.40","1,542.00","1,541.10","1,531.48","2,006.45","1,307.00",10981126,"16,81,73,87,454.20",212749
18-Nov-2025,EQ,"1,506.00","1,506.00","1,483.20","1,507.60","1,486.80","1,486.40","1,489.33","2,006.45","1,307.00",7525119,"11,20,73,98,254.70",164811
17-Nov-2025,EQ,"1,496.00","1,510.20","1,492.50","1,502.80","1,507.00","1,507.60","1,502.37","2,006.45","1,307.00",7910354,"11,88,42,61,119.20",271436
14-Nov-2025,EQ,"1,520.00","1,530.00","1,488.80","1,541.80","1,505.80","1,502.80","1,502.86","2,006.45","1,307.00",9739549,"14,63,71,69,031.70",236102
13-Nov-2025,EQ,"1,557.10","1,557.50","1,530.30","1,551.70","1,542.00","1,541.80","1,546.18","2,006.45","1,307.00",19655689,"30,39,11,36,875.00",384451
12-Nov-2025,EQ,"1,540.00","1,559.20","1,538.10","1,530.30","1,550.60","1,551.70","1,551.22","2,006.45","1,307.00",14635417,"22,70,27,69,740.90",394127
11-Nov-2025,EQ,"1,525.00","1,533.40","1,511.10","1,513.50","1,531.10","1,530.30","1,523.87","2,006.45","1,307.00",13692989,"20,86,62,99,929.10",255611
10-Nov-2025,EQ,"1,490.10","1,520.00","1,490.00","1,476.80","1,515.00","1,513.50","1,510.83","2,006.45","1,307.00",9787975,"14,78,79,62,928.50",223666
07-Nov-2025,EQ,"1,470.00","1,480.90","1,449.10","1,466.70","1,478.00","1,476.80","1,466.50","2,006.45","1,307.00",8765759,"12,85,50,16,020.60",254091
06-Nov-2025,EQ,"1,478.60","1,483.00","1,461.90","1,467.90","1,466.50","1,466.70","1,471.99","2,006.45","1,307.00",7944752,"11,69,46,18,273.50",288667
04-Nov-2025,EQ,"1,479.70","1,481.90","1,462.90","1,485.50","1,468.00","1,467.90","1,470.61","2,006.45","1,307.00",8691330,"12,78,15,68,402.80",250131
03-Nov-2025,EQ,"1,482.30","1,491.40","1,474.20","1,482.30","1,486.00","1,485.50","1,482.11","2,006.45","1,307.00",5470600,"8,10,80,37,412.10",166500
31-Oct-2025,EQ,"1,490.00","1,497.10","1,480.70","1,493.80","1,481.90","1,482.30","1,485.71","2,006.45","1,307.00",4819814,"7,16,08,28,351.20",185234
30-Oct-2025,EQ,"1,507.00","1,508.20","1,489.10","1,510.40","1,495.00","1,493.80","1,494.92","2,006.45","1,307.00",5608867,"8,38,48,10,481.60",158047
29-Oct-2025,EQ,"1,500.20","1,520.20","1,496.90","1,500.20","1,511.50","1,510.40","1,510.57","2,006.45","1,307.00",4884976,"7,37,91,12,106.40",177757
28-Oct-2025,EQ,"1,499.70","1,506.50","1,490.50","1,504.50","1,502.20","1,500.20","1,497.66","2,006.45","1,307.00",8211019,"12,29,73,45,650.30",185479
27-Oct-2025,EQ,"1,510.00","1,515.30","1,498.10","1,525.40","1,504.90","1,504.50","1,506.50","2,006.45","1,307.00",7273211,"10,95,71,13,552.60",131339
24-Oct-2025,EQ,"1,539.50","1,543.00","1,518.00","1,528.50","1,523.90","1,525.40","1,525.75","2,006.45","1,307.00",8652257,"13,20,11,69,899.70",217512
23-Oct-2025,EQ,"1,510.00","1,546.00","1,506.00","1,472.40","1,525.00","1,528.50","1,530.64","2,006.45","1,307.00",20358624,"31,16,16,87,039.20",458468
21-Oct-2025,EQ,"1,478.00","1,486.00","1,470.00","1,460.90","1,471.00","1,472.40","1,476.04","2,006.45","1,307.00",1698704,"2,50,73,52,685.60",42723
20-Oct-2025,EQ,"1,453.70","1,467.00","1,450.00","1,441.10","1,462.70","1,460.90","1,460.15","2,006.45","1,307.00",6994246,"10,21,26,38,243.40",218283
17-Oct-2025,EQ,"1,454.90","1,458.40","1,434.00","1,471.50","1,440.90","1,441.10","1,444.15","2,006.45","1,307.00",16959378,"24,49,18,95,479.50",408253
16-Oct-2025,EQ,"1,473.90","1,474.50","1,460.50","1,474.40","1,470.90","1,471.50","1,468.35","2,006.45","1,307.00",8005748,"11,75,52,32,719.60",178279
15-Oct-2025,EQ,"1,483.90","1,488.60","1,467.50","1,489.90","1,474.40","1,474.40","1,475.22","2,006.45","1,307.00",6986098,"10,30,60,28,748.90",164747
14-Oct-2025,EQ,"1,499.00","1,514.40","1,486.50","1,493.20","1,488.00","1,489.90","1,494.67","2,006.45","1,307.00",5600789,"8,37,13,48,792.60",136364
13-Oct-2025,EQ,"1,497.00","1,504.70","1,483.40","1,514.90","1,492.40","1,493.20","1,492.35","2,006.45","1,307.00",5859355,"8,74,42,11,054.50",144645
10-Oct-2025,EQ,"1,510.00","1,521.70","1,498.80","1,509.30","1,511.90","1,514.90","1,513.91","2,006.45","1,307.00",3738353,"5,65,95,44,676.20",112569
09-Oct-2025,EQ,"1,502.00","1,514.00","1,487.00","1,495.00","1,509.70","1,509.30","1,504.17","2,006.45","1,307.00",7028753,"10,57,24,16,602.70",177885
08-Oct-2025,EQ,"1,457.00","1,498.00","1,455.00","1,458.50","1,492.00","1,495.00","1,489.22","2,006.45","1,307.00",4657192,"6,93,56,05,075.60",125936
07-Oct-2025,EQ,"1,477.70","1,482.90","1,454.00","1,476.00","1,458.10","1,458.50","1,463.53","2,006.45","1,307.00",5570320,"8,15,23,22,227.90",171449
06-Oct-2025,EQ,"1,446.60","1,478.80","1,442.30","1,446.60","1,474.90","1,476.00","1,465.66","2,006.45","1,307.00",4630590,"6,78,68,47,790.90",105537
03-Oct-2025,EQ,"1,439.00","1,448.30","1,433.20","1,445.80","1,445.50","1,446.60","1,442.27","2,006.45","1,307.00",6877533,"9,91,92,77,058.40",156026
01-Oct-2025,EQ,"1,446.00","1,449.50","1,427.40","1,441.80","1,447.90","1,445.80","1,439.54","2,006.45","1,307.00",6250692,"8,99,81,33,310.60",194062
30-Sep-2025,EQ,"1,443.00","1,452.20","1,438.10","1,441.80","1,442.60","1,441.80","1,443.52","2,006.45","1,307.00",7556305,"10,90,77,07,364.40",247554
29-Sep-2025,EQ,"1,460.00","1,465.00","1,436.50","1,448.90","1,449.20","1,441.80","1,447.06","2,006.45","1,307.00",10513117,"15,21,31,02,142.10",181113
26-Sep-2025,EQ,"1,475.00","1,478.70","1,441.20","1,484.80","1,452.20","1,448.90","1,457.70","2,006.45","1,307.00",8597058,"12,53,19,71,834.70",445150
25-Sep-2025,EQ,"1,489.00","1,502.70","1,476.50","1,494.60","1,491.20","1,484.80","1,487.92","2,006.45","1,307.00",9491867,"14,12,31,54,812.70",185456
24-Sep-2025,EQ,"1,487.20","1,496.70","1,482.70","1,497.50","1,494.90","1,494.60","1,490.99","2,006.45","1,307.00",4937004,"7,36,10,23,173.70",143787
23-Sep-2025,EQ,"1,493.00","1,513.00","1,493.00","1,499.50","1,500.60","1,497.50","1,500.60","2,006.45","1,307.00",9832164,"14,75,41,26,838.70",164451
22-Sep-2025,EQ,"1,482.70","1,514.70","1,482.00","1,540.20","1,500.90","1,499.50","1,499.71","2,006.45","1,307.00",15655204,"23,47,83,11,082.40",436891
19-Sep-2025,EQ,"1,544.60","1,551.30","1,520.10","1,540.60","1,543.90","1,540.20","1,536.05","2,006.45","1,307.00",12988129,"19,95,04,22,136.70",152059
18-Sep-2025,EQ,"1,550.00","1,555.00","1,538.50","1,522.40","1,541.10","1,540.60","1,545.13","2,006.45","1,307.00",9331945,"14,41,90,61,402.30",341731
17-Sep-2025,EQ,"1,516.90","1,526.70","1,514.00","1,511.30","1,521.50","1,522.40","1,521.42","2,006.45","1,307.00",4795698,"7,29,62,93,565.90",137197
16-Sep-2025,EQ,"1,508.40","1,514.00","1,503.50","1,508.40","1,513.50","1,511.30","1,507.82","2,006.45","1,307.00",8923112,"13,45,44,16,476.30",202258
15-Sep-2025,EQ,"1,525.60","1,527.50","1,501.20","1,525.60","1,508.50","1,508.40","1,509.78","2,006.45","1,307.00",6167414,"9,31,14,10,949.80",173954
12-Sep-2025,EQ,"1,537.00","1,542.90","1,521.10","1,509.70","1,524.10","1,525.60","1,529.87","2,006.45","1,307.00",12856963,"19,66,94,25,031.10",332492
11-Sep-2025,EQ,"1,523.90","1,527.50","1,506.50","1,532.60","1,512.20","1,509.70","1,512.35","2,006.45","1,307.00",8003662,"12,10,43,67,139.30",225605
10-Sep-2025,EQ,"1,510.10","1,534.90","1,509.30","1,504.30","1,532.00","1,532.60","1,528.49","2,006.45","1,307.00",7281071,"11,12,90,62,219.70",209861
09-Sep-2025,EQ,"1,481.00","1,507.20","1,472.50","1,432.90","1,502.40","1,504.30","1,495.04","2,006.45","1,307.00",13072640,"19,54,41,74,524.90",302959
08-Sep-2025,EQ,"1,451.00","1,458.00","1,428.30","1,444.60","1,436.10","1,432.90","1,436.94","2,006.45","1,307.00",3811567,"5,47,69,95,827.20",151828
05-Sep-2025,EQ,"1,470.00","1,472.70","1,433.00","1,463.00","1,446.00","1,444.60","1,445.24","2,006.45","1,307.00",5466487,"7,90,03,95,050.80",166130
04-Sep-2025,EQ,"1,484.00","1,484.00","1,460.10","1,479.10","1,461.50","1,463.00","1,469.07","2,006.45","1,307.00",5787724,"8,50,25,79,414.80",187871
03-Sep-2025,EQ,"1,500.00","1,501.90","1,473.00","1,498.70","1,480.00","1,479.10","1,479.49","2,006.45","1,307.00",4623483,"6,84,03,88,121.30",194968
02-Sep-2025,EQ,"1,499.40","1,512.80","1,486.30","1,499.40","1,494.00","1,498.70","1,501.52","2,006.45","1,307.00",5218763,"7,83,60,67,856.90",230255
01-Sep-2025,EQ,"1,476.70","1,503.40","1,476.20","1,469.60","1,500.60","1,499.40","1,497.49","2,006.45","1,307.00",4546057,"6,80,76,59,263.50",251323
29-Aug-2025,EQ,"1,501.90","1,501.90","1,467.70","1,500.10","1,469.00","1,469.60","1,479.78","2,006.45","1,307.00",8169075,"12,08,84,73,402.60",180969
28-Aug-2025,EQ,"1,529.60","1,529.60","1,498.00","1,529.60","1,503.00","1,500.10","1,505.61","2,006.45","1,307.00",5443364,"8,19,56,06,188.20",191326
