DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
26-Aug-2025,EQ,"1,427.90","1,427.90","1,413.10","1,433.20","1,415.00","1,416.60","1,417.47","1,500.00","1,186.00",8720155,"12,36,05,95,794.00",201100
25-Aug-2025,EQ,"1,435.90","1,435.90","1,424.00","1,436.40","1,430.90","1,433.20","1,430.14","1,500.00","1,186.00",6738427,"9,63,69,18,576.00",142654
22-Aug-2025,EQ,"1,444.30","1,446.00","1,429.40","1,446.00","1,435.90","1,436.40","1,436.69","1,500.00","1,165.10",6657207,"9,56,43,47,160.10",161483
21-Aug-2025,EQ,"1,440.10","1,447.80","1,436.40","1,430.60","1,444.70","1,446.00","1,442.76","1,500.00","1,165.10",6238645,"9,00,08,76,523.40",161682
20-Aug-2025,EQ,"1,432.60","1,435.90","1,423.00","1,436.30","1,430.00","1,430.60","1,429.90","1,500.00","1,165.10",5817858,"8,31,89,55,912.50",153109
19-Aug-2025,EQ,"1,431.10","1,438.50","1,426.30","1,434.60","1,436.90","1,436.30","1,434.78","1,500.00","1,165.10",6709554,"9,62,67,06,605.90",161273
18-Aug-2025,EQ,"1,450.00","1,452.40","1,431.00","1,427.30","1,436.30","1,434.60","1,440.60","1,500.00","1,165.10",6908844,"9,95,28,55,665.50",150892
14-Aug-2025,EQ,"1,412.00","1,431.10","1,412.00","1,420.80","1,427.60","1,427.30","1,426.41","1,500.00","1,153.00",7577793,"10,80,90,59,788.70",146431
13-Aug-2025,EQ,"1,424.60","1,427.70","1,415.20","1,422.00","1,421.80","1,420.80","1,421.23","1,500.00","1,153.00",9009465,"12,80,45,39,647.10",158523
12-Aug-2025,EQ,"1,431.00","1,433.80","1,420.10","1,436.60","1,421.40","1,422.00","1,425.10","1,500.00","1,153.00",5913947,"8,42,79,86,637.00",199744
11-Aug-2025,EQ,"1,427.90","1,438.40","1,420.40","1,435.90","1,437.30","1,436.60","1,428.92","1,500.00","1,153.00",8492484,"12,13,50,55,891.30",182653
08-Aug-2025,EQ,"1,445.90","1,447.60","1,432.00","1,440.30","1,432.00","1,435.90","1,436.99","1,500.00","1,153.00",5415511,"7,78,20,61,616.90",102913
07-Aug-2025,EQ,"1,441.10","1,447.90","1,429.10","1,443.60","1,441.00","1,440.30","1,435.71","1,500.00","1,153.00",7432535,"10,67,09,30,441.90",151043
06-Aug-2025,EQ,"1,442.30","1,454.00","1,441.60","1,444.40","1,443.50","1,443.60","1,446.52","1,500.00","1,153.00",7805252,"11,29,04,38,379.50",121663
05-Aug-2025,EQ,"1,453.00","1,461.50","1,441.00","1,463.20","1,445.00","1,444.40","1,445.77","1,500.00","1,153.00",14799343,"21,39,63,97,537.40",156234
04-Aug-2025,EQ,"1,476.80","1,478.80","1,461.30","1,471.60","1,463.10","1,463.20","1,466.67","1,500.00","1,153.00",6140054,"9,00,54,48,862.60",135797
01-Aug-2025,EQ,"1,480.40","1,485.10","1,469.80","1,481.40","1,470.10","1,471.60","1,474.75","1,500.00","1,153.00",4416771,"6,51,36,45,513.80",142277
31-Jul-2025,EQ,"1,469.90","1,494.50","1,464.00","1,482.40","1,485.10","1,481.40","1,481.12","1,500.00","1,153.00",12406146,"18,37,50,22,495.40",306162
30-Jul-2025,EQ,"1,487.70","1,488.50","1,477.30","1,486.20","1,480.10","1,482.40","1,483.40","1,500.00","1,153.00",7238625,"10,73,77,74,608.00",176359
29-Jul-2025,EQ,"1,479.90","1,489.80","1,475.40","1,488.40","1,484.90","1,486.20","1,483.47","1,500.00","1,153.00",9776027,"14,50,24,89,122.80",230759
28-Jul-2025,EQ,"1,477.10","1,493.80","1,477.10","1,477.10","1,488.00","1,488.40","1,487.05","1,500.00","1,153.00",7507479,"11,16,40,17,329.70",199416
25-Jul-2025,EQ,"1,500.00","1,500.00","1,473.60","1,483.40","1,477.90","1,477.10","1,481.47","1,500.00","1,153.00",8696077,"12,88,30,11,018.60",193064
24-Jul-2025,EQ,"1,487.70","1,488.70","1,478.10","1,488.60","1,480.90","1,483.40","1,484.44","1,490.00","1,153.00",6700578,"9,94,66,14,738.30",137503
23-Jul-2025,EQ,"1,482.90","1,490.00","1,472.60","1,473.60","1,486.60","1,488.60","1,483.02","1,490.00","1,153.00",11974174,"17,75,78,90,209.50",184240
22-Jul-2025,EQ,"1,474.10","1,482.00","1,469.70","1,465.80","1,471.60","1,473.60","1,474.90","1,482.00","1,153.00",8930165,"13,17,10,93,377.90",233507
21-Jul-2025,EQ,"1,448.00","1,467.70","1,437.00","1,425.80","1,464.50","1,465.80","1,457.79","1,471.60","1,153.00",13867136,"20,21,54,22,421.30",232151
18-Jul-2025,EQ,"1,415.80","1,429.00","1,408.50","1,418.70","1,426.70","1,425.80","1,418.92","1,471.60","1,153.00",11297246,"16,02,98,82,215.20",205005
17-Jul-2025,EQ,"1,421.00","1,423.20","1,409.50","1,426.40","1,418.40","1,418.70","1,416.65","1,471.60","1,153.00",12927394,"18,31,36,03,998.40",234109
16-Jul-2025,EQ,"1,426.00","1,429.20","1,419.10","1,430.80","1,425.90","1,426.40","1,425.18","1,471.60","1,153.00",5649093,"8,05,09,95,851.40",121488
15-Jul-2025,EQ,"1,421.10","1,433.80","1,419.00","1,423.00","1,432.00","1,430.80","1,426.47","1,471.60","1,153.00",6041457,"8,61,79,66,324.90",175820
14-Jul-2025,EQ,"1,424.90","1,424.90","1,416.10","1,421.90","1,421.90","1,423.00","1,421.21","1,471.60","1,153.00",5846154,"8,30,85,87,601.30",113668
11-Jul-2025,EQ,"1,422.00","1,428.00","1,414.60","1,424.10","1,422.00","1,421.90","1,420.14","1,471.60","1,153.00",7158015,"10,16,54,11,225.40",154732
10-Jul-2025,EQ,"1,436.80","1,439.00","1,422.10","1,431.90","1,424.00","1,424.10","1,426.47","1,471.60","1,153.00",7795964,"11,12,07,35,791.10",158233
09-Jul-2025,EQ,"1,436.20","1,438.70","1,426.60","1,442.00","1,430.80","1,431.90","1,431.91","1,471.60","1,153.00",8827347,"12,63,99,71,093.50",120088
08-Jul-2025,EQ,"1,432.00","1,445.00","1,430.00","1,435.70","1,443.00","1,442.00","1,440.56","1,471.60","1,153.00",5315847,"7,65,77,90,478.10",123124
07-Jul-2025,EQ,"1,437.00","1,440.90","1,429.60","1,442.80","1,435.90","1,435.70","1,433.38","1,471.60","1,153.00",5177477,"7,42,13,12,203.10",127818
04-Jul-2025,EQ,"1,427.00","1,444.40","1,421.10","1,425.90","1,443.00","1,442.80","1,433.52","1,471.60","1,153.00",5066503,"7,26,29,13,585.50",127265
03-Jul-2025,EQ,"1,432.10","1,446.10","1,423.70","1,427.80","1,427.00","1,425.90","1,429.96","1,471.60","1,153.00",10177738,"14,55,37,51,194.80",181095
02-Jul-2025,EQ,"1,432.20","1,451.00","1,422.60","1,432.00","1,427.80","1,427.80","1,430.58","1,471.60","1,153.00",13372280,"19,13,01,57,807.70",213176
01-Jul-2025,EQ,"1,445.70","1,447.60","1,429.60","1,445.80","1,431.70","1,432.00","1,435.52","1,471.60","1,153.00",7761449,"11,14,17,35,649.70",185345
30-Jun-2025,EQ,"1,461.80","1,461.90","1,442.30","1,462.20","1,449.00","1,445.80","1,449.97","1,471.60","1,153.00",6325073,"9,17,11,82,603.20",187773
27-Jun-2025,EQ,"1,438.90","1,466.00","1,437.10","1,439.10","1,457.90","1,462.20","1,457.56","1,471.60","1,152.65",22532899,"32,84,30,85,618.20",217058
26-Jun-2025,EQ,"1,424.80","1,447.50","1,421.70","1,425.80","1,440.00","1,439.10","1,436.85","1,471.60","1,152.65",13617435,"19,56,62,10,028.90",220490
25-Jun-2025,EQ,"1,422.00","1,428.90","1,415.30","1,424.10","1,424.50","1,425.80","1,423.08","1,471.60","1,152.65",7527388,"10,71,20,47,350.90",147548
24-Jun-2025,EQ,"1,427.70","1,435.90","1,416.50","1,420.10","1,424.00","1,424.10","1,425.61","1,471.60","1,152.65",11188438,"15,95,03,52,718.80",188014
23-Jun-2025,EQ,"1,417.00","1,423.20","1,411.90","1,427.10","1,419.10","1,420.10","1,417.98","1,471.60","1,152.65",5514384,"7,81,93,02,210.20",160229
20-Jun-2025,EQ,"1,411.30","1,433.30","1,410.20","1,411.30","1,426.40","1,427.10","1,426.55","1,471.60","1,101.20",12408178,"17,70,08,87,653.80",160865
19-Jun-2025,EQ,"1,408.00","1,414.70","1,404.70","1,412.60","1,410.00","1,411.30","1,409.62","1,471.60","1,101.20",8849883,"12,47,49,98,015.50",342983
18-Jun-2025,EQ,"1,417.00","1,432.00","1,410.20","1,423.20","1,413.00","1,412.60","1,415.55","1,471.60","1,101.20",6751745,"9,55,74,44,212.10",162388
17-Jun-2025,EQ,"1,426.90","1,429.80","1,417.80","1,426.90","1,422.00","1,423.20","1,423.27","1,471.60","1,101.20",6970098,"9,92,02,98,395.00",193761
16-Jun-2025,EQ,"1,416.60","1,429.00","1,414.20","1,416.10","1,427.90","1,426.90","1,423.44","1,471.60","1,101.20",5451137,"7,75,93,40,748.40",89237
13-Jun-2025,EQ,"1,403.60","1,421.50","1,403.60","1,425.20","1,417.70","1,416.10","1,413.67","1,471.60","1,099.45",7573103,"10,70,58,43,818.30",188584
12-Jun-2025,EQ,"1,430.50","1,436.50","1,420.00","1,431.00","1,424.50","1,425.20","1,425.62","1,471.60","1,099.45",7953247,"11,33,82,80,353.60",184161
11-Jun-2025,EQ,"1,421.80","1,434.50","1,418.60","1,422.90","1,430.30","1,431.00","1,430.07","1,471.60","1,099.45",7136877,"10,20,62,08,002.70",234139
10-Jun-2025,EQ,"1,439.00","1,441.70","1,416.50","1,434.80","1,421.80","1,422.90","1,422.89","1,471.60","1,099.45",12905272,"18,36,28,44,057.10",376346
09-Jun-2025,EQ,"1,465.00","1,466.80","1,433.40","1,459.70","1,434.50","1,434.80","1,441.92","1,471.60","1,099.45",11022031,"15,89,28,38,386.70",337749
06-Jun-2025,EQ,"1,448.60","1,461.40","1,442.10","1,454.80","1,460.00","1,459.70","1,455.63","1,471.60","1,051.05",11580994,"16,85,76,21,605.20",215279
05-Jun-2025,EQ,"1,430.90","1,459.00","1,427.30","1,431.00","1,456.30","1,454.80","1,448.79","1,471.60","1,051.05",11385668,"16,49,53,94,104.40",176086
04-Jun-2025,EQ,"1,437.40","1,440.10","1,426.40","1,437.90","1,431.10","1,431.00","1,430.63","1,471.60","1,051.05",8025388,"11,48,13,43,481.90",147312
03-Jun-2025,EQ,"1,454.90","1,455.00","1,432.00","1,450.50","1,437.00","1,437.90","1,438.02","1,471.60","1,051.05",11167345,"16,05,88,76,541.30",225871
02-Jun-2025,EQ,"1,442.00","1,460.00","1,432.80","1,445.80","1,447.70","1,450.50","1,442.40","1,471.60","1,051.05",9458990,"13,64,36,23,560.30",178241
30-May-2025,EQ,"1,459.90","1,460.90","1,444.30","1,456.50","1,446.10","1,445.80","1,449.04","1,471.60","1,051.05",11803975,"17,10,44,65,533.30",155611
29-May-2025,EQ,"1,456.60","1,462.90","1,445.00","1,453.80","1,461.00","1,456.50","1,452.26","1,471.60","1,051.05",15545514,"22,57,61,88,990.20",210205
28-May-2025,EQ,"1,447.60","1,458.00","1,442.50","1,446.40","1,452.90","1,453.80","1,452.83","1,471.60","1,051.05",8618343,"12,52,10,29,815.60",135239
27-May-2025,EQ,"1,452.50","1,463.00","1,435.70","1,460.60","1,445.30","1,446.40","1,445.59","1,471.60","1,051.05",14842959,"21,45,68,11,800.60",221484
26-May-2025,EQ,"1,458.00","1,471.60","1,455.00","1,449.80","1,460.50","1,460.60","1,460.94","1,471.60","1,051.05",5608725,"8,19,39,94,503.70",189038
23-May-2025,EQ,"1,442.20","1,451.80","1,434.40","1,442.10","1,450.50","1,449.80","1,446.83","1,459.70","1,051.05",5203706,"7,52,88,52,323.30",113699
22-May-2025,EQ,"1,441.10","1,445.30","1,427.80","1,444.70","1,440.00","1,442.10","1,435.62","1,459.70","1,051.05",7245933,"10,40,23,74,075.40",147665
21-May-2025,EQ,"1,442.90","1,451.30","1,438.50","1,438.20","1,445.40","1,444.70","1,445.11","1,459.70","1,051.05",5510460,"7,96,32,42,254.50",106396
20-May-2025,EQ,"1,450.20","1,459.00","1,435.50","1,449.00","1,439.50","1,438.20","1,440.54","1,459.70","1,051.05",11352383,"16,35,35,93,402.10",128816
19-May-2025,EQ,"1,446.50","1,459.70","1,443.80","1,454.00","1,447.00","1,449.00","1,451.29","1,459.70","1,051.05",6005334,"8,71,55,02,198.10",139810
16-May-2025,EQ,"1,453.30","1,458.70","1,447.00","1,450.80","1,452.40","1,454.00","1,454.25","1,458.70","1,051.05",6439208,"9,36,42,46,054.90",145344
15-May-2025,EQ,"1,425.90","1,456.50","1,415.50","1,426.20","1,451.00","1,450.80","1,438.96","1,456.50","1,051.05",18209264,"26,20,23,83,268.60",211899
14-May-2025,EQ,"1,429.90","1,440.70","1,417.30","1,430.60","1,427.40","1,426.20","1,427.87","1,453.00","1,051.05",8026837,"11,46,13,11,035.00",143054
13-May-2025,EQ,"1,440.10","1,447.90","1,427.40","1,448.50","1,430.80","1,430.60","1,432.31","1,453.00","1,051.05",12475424,"17,86,86,17,217.50",209013
12-May-2025,EQ,"1,409.40","1,453.00","1,404.00","1,388.90","1,451.50","1,448.50","1,436.69","1,453.00","1,051.05",9925445,"14,25,98,37,185.10",180758
09-May-2025,EQ,"1,415.20","1,419.90","1,387.00","1,435.50","1,389.00","1,388.90","1,394.54","1,448.90","1,051.05",13491197,"18,81,40,33,148.00",248736
08-May-2025,EQ,"1,438.60","1,448.90","1,426.10","1,435.40","1,427.30","1,435.50","1,439.49","1,448.90","1,051.05",15306490,"22,03,35,10,832.00",182407
07-May-2025,EQ,"1,425.00","1,442.00","1,421.00","1,431.60","1,437.10","1,435.40","1,431.25","1,446.80","1,051.05",10480453,"15,00,01,67,610.70",166481
06-May-2025,EQ,"1,429.00","1,433.70","1,420.40","1,429.40","1,430.00","1,431.60","1,428.23","1,446.80","1,051.05",6301690,"9,00,02,65,687.10",133476
05-May-2025,EQ,"1,440.00","1,446.80","1,426.00","1,432.40","1,427.40","1,429.40","1,432.29","1,446.80","1,051.05",4565705,"6,53,93,97,953.40",115354
02-May-2025,EQ,"1,426.90","1,446.60","1,424.60","1,427.00","1,429.00","1,432.40","1,436.51","1,446.60","1,051.05",10763492,"15,46,18,19,959.10",170242
30-Apr-2025,EQ,"1,433.00","1,433.70","1,400.00","1,429.80","1,424.30","1,427.00","1,427.91","1,438.30","1,051.05",14192027,"20,26,49,76,307.30",238248
29-Apr-2025,EQ,"1,428.80","1,438.30","1,422.60","1,428.80","1,425.50","1,429.80","1,428.52","1,438.30","1,051.05",10786910,"15,40,92,65,024.50",223499
28-Apr-2025,EQ,"1,405.60","1,435.00","1,403.80","1,404.80","1,428.00","1,428.80","1,427.33","1,436.00","1,051.05",10948561,"15,62,71,94,700.70",192819
25-Apr-2025,EQ,"1,410.00","1,414.80","1,388.40","1,402.70","1,403.00","1,404.80","1,400.91","1,436.00","1,051.05",11705093,"16,39,77,82,261.90",234552
24-Apr-2025,EQ,"1,416.30","1,421.20","1,398.80","1,424.40","1,401.00","1,402.70","1,407.84","1,436.00","1,051.05",15678099,"22,07,22,10,947.60",210098
23-Apr-2025,EQ,"1,429.00","1,429.90","1,411.30","1,416.50","1,422.00","1,424.40","1,421.06","1,436.00","1,051.05",13990764,"19,88,16,70,203.60",220724
22-Apr-2025,EQ,"1,412.80","1,418.80","1,398.90","1,409.80","1,414.00","1,416.50","1,410.65","1,436.00","1,051.05",16135274,"22,76,11,77,353.90",275616
21-Apr-2025,EQ,"1,436.00","1,436.00","1,404.70","1,406.70","1,408.10","1,409.80","1,416.70","1,436.00","1,051.05",16882426,"23,91,74,04,930.60",291654
